stock_date,product_id,warehouse_id,quantity_on_hand,reorder_point,max_stock,unit_cost_eur,avg_daily_demand
2025-10-09,PRD-0671,WH-003,221,47,357,338.07,13
2025-10-09,PRD-0671,WH-010,87,21,160,338.07,2
2025-10-09,PRD-0671,WH-001,261,55,412,338.07,21
2025-10-09,PRD-0671,WH-007,251,49,369,338.07,18
2025-10-09,PRD-0267,WH-003,260,49,373,1797.77,13
2025-10-09,PRD-0267,WH-002,434,92,690,1797.77,32
2025-10-09,PRD-0267,WH-012,513,99,748,1797.77,28
2025-10-09,PRD-0267,WH-008,259,43,322,1797.77,11
2025-10-09,PRD-0145,WH-012,143,35,262,163.39,4
2025-10-09,PRD-0145,WH-002,127,19,148,163.39,5
2025-10-09,PRD-0145,WH-008,58,4,30,163.39,1
2025-10-09,PRD-0145,WH-001,73,10,78,163.39,2
2025-10-09,PRD-0306,WH-006,119,26,199,1343.5,3
2025-10-09,PRD-0306,WH-007,249,58,441,1343.5,16
2025-10-09,PRD-0306,WH-012,201,31,238,1343.5,6
2025-10-09,PRD-0306,WH-003,455,89,667,1343.5,27
2025-10-09,PRD-0427,WH-011,133,28,216,6184.21,5
2025-10-09,PRD-0427,WH-006,312,63,474,6184.21,15
2025-10-09,PRD-0427,WH-004,113,26,198,6184.21,6
2025-10-09,PRD-0427,WH-005,413,84,630,6184.21,19
2025-10-09,PRD-0777,WH-005,229,40,306,238.93,6
2025-10-09,PRD-0777,WH-011,73,6,51,238.93,1
2025-10-09,PRD-0777,WH-012,352,80,600,238.93,10
2025-10-09,PRD-0777,WH-008,271,58,441,238.93,14
2025-10-09,PRD-0457,WH-008,59,12,90,134.0,4
2025-10-09,PRD-0457,WH-005,299,64,481,134.0,20
2025-10-09,PRD-0457,WH-001,237,47,352,134.0,15
2025-10-09,PRD-0457,WH-011,277,61,462,134.0,15
2025-10-09,PRD-0479,WH-008,408,72,546,51.78,17
2025-10-09,PRD-0479,WH-009,291,50,375,51.78,6
2025-10-09,PRD-0479,WH-011,79,17,132,51.78,5
2025-10-09,PRD-0479,WH-010,163,39,297,51.78,7
2025-10-09,PRD-0743,WH-009,429,81,613,210.49,11
2025-10-09,PRD-0743,WH-002,330,57,430,210.49,19
2025-10-09,PRD-0743,WH-001,96,27,208,210.49,5
2025-10-09,PRD-0743,WH-010,298,65,490,210.49,8
2025-10-09,PRD-0480,WH-006,43,16,124,107.16,3
2025-10-09,PRD-0480,WH-002,453,99,745,107.16,35
2025-10-09,PRD-0480,WH-010,471,90,681,107.16,21
2025-10-09,PRD-0480,WH-001,399,82,615,107.16,14
2025-10-09,PRD-0496,WH-011,40,4,33,4.57,1
2025-10-09,PRD-0496,WH-012,451,98,739,4.57,30
2025-10-09,PRD-0496,WH-009,475,98,741,4.57,15
2025-10-09,PRD-0496,WH-006,131,33,253,4.57,11
2025-10-09,PRD-0653,WH-002,548,100,750,55.68,28
2025-10-09,PRD-0653,WH-003,374,70,528,55.68,12
2025-10-09,PRD-0653,WH-009,502,93,703,55.68,22
2025-10-09,PRD-0653,WH-007,135,17,133,55.68,5
2025-10-09,PRD-0262,WH-012,468,84,636,1400.01,21
2025-10-09,PRD-0262,WH-005,59,9,70,1400.01,2
2025-10-09,PRD-0262,WH-001,398,73,547,1400.01,7
2025-10-09,PRD-0262,WH-006,169,37,279,1400.01,7
2025-10-09,PRD-0283,WH-006,349,63,477,639.73,8
2025-10-09,PRD-0283,WH-010,39,8,66,639.73,2
2025-10-09,PRD-0283,WH-008,75,16,120,639.73,1
2025-10-09,PRD-0283,WH-005,163,23,178,639.73,5
2025-10-09,PRD-0035,WH-002,233,38,289,234.1,8
2025-10-09,PRD-0035,WH-011,326,60,451,234.1,21
2025-10-09,PRD-0035,WH-001,173,31,238,234.1,8
2025-10-09,PRD-0035,WH-004,510,98,741,234.1,27
2025-10-09,PRD-0669,WH-011,203,40,300,616.57,8
2025-10-09,PRD-0669,WH-005,135,17,130,616.57,5
2025-10-09,PRD-0669,WH-003,261,53,400,616.57,6
2025-10-09,PRD-0669,WH-009,97,15,114,616.57,5
2025-10-09,PRD-0738,WH-012,355,80,603,954.18,12
2025-10-09,PRD-0738,WH-003,175,25,193,954.18,6
2025-10-09,PRD-0738,WH-002,492,99,747,954.18,36
2025-10-09,PRD-0738,WH-004,226,51,385,954.18,17
2025-10-09,PRD-0371,WH-006,420,92,696,7108.8,14
2025-10-09,PRD-0371,WH-002,64,8,66,7108.8,1
2025-10-09,PRD-0371,WH-008,344,64,481,7108.8,10
2025-10-09,PRD-0371,WH-010,138,29,217,7108.8,6
2025-10-09,PRD-0313,WH-007,122,33,252,1360.97,12
2025-10-09,PRD-0313,WH-001,231,40,304,1360.97,9
2025-10-09,PRD-0313,WH-005,256,57,432,1360.97,18
2025-10-09,PRD-0313,WH-003,459,96,726,1360.97,34
2025-10-09,PRD-0426,WH-010,86,15,114,2114.14,4
2025-10-09,PRD-0426,WH-011,87,21,160,2114.14,5
2025-10-09,PRD-0426,WH-009,436,77,579,2114.14,17
2025-10-09,PRD-0426,WH-003,456,85,642,2114.14,32
2025-10-09,PRD-0565,WH-007,189,37,280,99.27,11
2025-10-09,PRD-0565,WH-009,106,19,144,99.27,6
2025-10-09,PRD-0565,WH-012,362,70,531,99.27,26
2025-10-09,PRD-0565,WH-011,134,30,229,99.27,5
2025-10-09,PRD-0544,WH-005,8,10,81,53.05,3
2025-10-09,PRD-0544,WH-009,277,61,463,53.05,11
2025-10-09,PRD-0544,WH-004,520,96,721,53.05,12
2025-10-09,PRD-0544,WH-007,314,58,441,53.05,8
2025-10-09,PRD-0354,WH-012,143,20,151,4436.17,4
2025-10-09,PRD-0354,WH-006,476,97,730,4436.17,27
2025-10-09,PRD-0354,WH-001,200,40,301,4436.17,13
2025-10-09,PRD-0354,WH-007,451,95,718,4436.17,25
2025-10-09,PRD-0576,WH-007,320,54,409,77.85,9
2025-10-09,PRD-0576,WH-004,281,51,385,77.85,14
2025-10-09,PRD-0576,WH-009,280,58,441,77.85,10
2025-10-09,PRD-0576,WH-003,50,15,115,77.85,3
2025-10-09,PRD-0780,WH-007,44,5,40,1038.94,1
2025-10-09,PRD-0780,WH-012,209,43,324,1038.94,16
2025-10-09,PRD-0780,WH-004,436,93,700,1038.94,37
2025-10-09,PRD-0780,WH-003,445,83,624,1038.94,13
2025-10-09,PRD-0508,WH-011,458,87,655,10.4,8
2025-10-09,PRD-0508,WH-008,297,50,378,10.4,18
2025-10-09,PRD-0508,WH-001,119,13,103,10.4,5
2025-10-09,PRD-0508,WH-003,417,79,595,10.4,13
2025-10-09,PRD-0364,WH-009,189,29,217,2903.88,8
2025-10-09,PRD-0364,WH-001,390,82,615,2903.88,13
2025-10-09,PRD-0364,WH-004,281,60,453,2903.88,17
2025-10-09,PRD-0364,WH-006,24,12,91,2903.88,1
2025-10-09,PRD-0246,WH-006,362,74,558,2643.86,26
2025-10-09,PRD-0246,WH-009,71,8,64,2643.86,1
2025-10-09,PRD-0246,WH-003,0,6,51,2643.86,1
2025-10-09,PRD-0246,WH-011,370,84,630,2643.86,26
2025-10-09,PRD-0024,WH-008,47,13,102,301.48,4
2025-10-09,PRD-0024,WH-009,384,71,534,301.48,15
2025-10-09,PRD-0024,WH-010,462,83,625,301.48,23
2025-10-09,PRD-0024,WH-001,169,40,301,301.48,9
2025-10-09,PRD-0231,WH-003,500,90,679,2678.76,31
2025-10-09,PRD-0231,WH-008,496,94,706,2678.76,15
2025-10-09,PRD-0231,WH-010,377,81,612,2678.76,12
2025-10-09,PRD-0231,WH-012,135,34,259,2678.76,11
2025-10-09,PRD-0289,WH-008,457,91,687,1489.93,10
2025-10-09,PRD-0289,WH-007,186,36,270,1489.93,7
2025-10-09,PRD-0289,WH-009,424,75,564,1489.93,23
2025-10-09,PRD-0289,WH-010,76,7,54,1489.93,1
2025-10-09,PRD-0155,WH-001,117,27,204,177.28,7
2025-10-09,PRD-0155,WH-006,389,74,561,177.28,8
2025-10-09,PRD-0155,WH-003,454,88,664,177.28,23
2025-10-09,PRD-0155,WH-002,430,84,633,177.28,26
2025-10-09,PRD-0308,WH-001,58,13,99,956.85,3
2025-10-09,PRD-0308,WH-010,463,85,639,956.85,11
2025-10-09,PRD-0308,WH-012,377,84,634,956.85,23
2025-10-09,PRD-0308,WH-004,516,93,702,956.85,19
2025-10-09,PRD-0568,WH-009,368,72,544,8.15,18
2025-10-09,PRD-0568,WH-005,437,85,643,8.15,22
2025-10-09,PRD-0568,WH-010,466,96,723,8.15,9
2025-10-09,PRD-0568,WH-003,67,9,70,8.15,1
2025-10-09,PRD-0110,WH-006,79,16,120,212.29,4
2025-10-09,PRD-0110,WH-002,344,75,567,212.29,26
2025-10-09,PRD-0110,WH-010,275,61,459,212.29,15
2025-10-09,PRD-0110,WH-012,284,61,459,212.29,16
2025-10-09,PRD-0798,WH-003,218,47,357,469.55,11
2025-10-09,PRD-0798,WH-008,90,15,112,469.55,1
2025-10-09,PRD-0798,WH-001,388,86,649,469.55,8
2025-10-09,PRD-0798,WH-002,154,32,243,469.55,8
2025-10-09,PRD-0066,WH-011,312,68,510,240.55,18
2025-10-09,PRD-0066,WH-001,277,47,354,240.55,10
2025-10-09,PRD-0066,WH-009,86,13,100,240.55,4
2025-10-09,PRD-0066,WH-007,344,65,489,240.55,25
2025-10-09,PRD-0255,WH-011,242,49,369,2248.39,13
2025-10-09,PRD-0255,WH-007,283,53,403,2248.39,20
2025-10-09,PRD-0255,WH-008,167,31,234,2248.39,5
2025-10-09,PRD-0255,WH-003,449,81,607,2248.39,26
2025-10-09,PRD-0623,WH-007,132,24,184,342.67,9
2025-10-09,PRD-0623,WH-005,401,75,567,342.67,13
2025-10-09,PRD-0623,WH-009,167,30,231,342.67,5
2025-10-09,PRD-0623,WH-010,288,55,415,342.67,9
2025-10-09,PRD-0394,WH-008,106,23,174,4439.12,8
2025-10-09,PRD-0394,WH-009,445,96,726,4439.12,21
2025-10-09,PRD-0394,WH-003,257,53,399,4439.12,9
2025-10-09,PRD-0394,WH-002,74,10,81,4439.12,2
2025-10-09,PRD-0349,WH-007,43,9,67,7445.23,3
2025-10-09,PRD-0349,WH-002,201,33,252,7445.23,9
2025-10-09,PRD-0349,WH-006,368,73,553,7445.23,24
2025-10-09,PRD-0349,WH-008,373,84,631,7445.23,15
2025-10-09,PRD-0054,WH-005,525,97,727,155.25,29
2025-10-09,PRD-0054,WH-011,107,22,168,155.25,2
2025-10-09,PRD-0054,WH-004,45,15,115,155.25,4
2025-10-09,PRD-0054,WH-002,304,54,406,155.25,8
2025-10-09,PRD-0417,WH-007,161,25,190,3767.16,5
2025-10-09,PRD-0417,WH-012,148,36,276,3767.16,5
2025-10-09,PRD-0417,WH-010,442,88,666,3767.16,21
2025-10-09,PRD-0417,WH-008,134,29,223,3767.16,8
2025-10-09,PRD-0315,WH-001,396,83,624,2821.7,17
2025-10-09,PRD-0315,WH-005,522,99,745,2821.7,39
2025-10-09,PRD-0315,WH-010,472,89,672,2821.7,20
2025-10-09,PRD-0315,WH-007,306,56,421,2821.7,12
2025-10-09,PRD-0312,WH-009,378,83,624,528.93,25
2025-10-09,PRD-0312,WH-004,443,83,627,528.93,20
2025-10-09,PRD-0312,WH-010,237,55,412,528.93,11
2025-10-09,PRD-0312,WH-012,263,43,325,528.93,9
2025-10-09,PRD-0456,WH-003,397,85,640,56.51,12
2025-10-09,PRD-0456,WH-005,202,36,273,56.51,7
2025-10-09,PRD-0456,WH-002,146,19,147,56.51,5
2025-10-09,PRD-0456,WH-007,236,42,316,56.51,16
2025-10-09,PRD-0719,WH-012,177,31,232,264.6,5
2025-10-09,PRD-0719,WH-003,526,99,747,264.6,38
2025-10-09,PRD-0719,WH-009,57,14,108,264.6,3
2025-10-09,PRD-0719,WH-008,150,36,271,264.6,12
2025-10-09,PRD-0330,WH-005,6,7,55,682.07,1
2025-10-09,PRD-0330,WH-006,40,4,36,682.07,1
2025-10-09,PRD-0330,WH-007,403,75,564,682.07,20
2025-10-09,PRD-0330,WH-011,250,59,444,682.07,8
2025-10-09,PRD-0218,WH-009,180,39,298,1073.47,9
2025-10-09,PRD-0218,WH-007,225,50,381,1073.47,12
2025-10-09,PRD-0218,WH-011,499,92,694,1073.47,23
2025-10-09,PRD-0218,WH-012,60,5,42,1073.47,1
2025-10-09,PRD-0132,WH-007,395,72,541,308.06,10
2025-10-09,PRD-0132,WH-009,296,50,376,308.06,18
2025-10-09,PRD-0132,WH-005,313,65,493,308.06,19
2025-10-09,PRD-0132,WH-004,248,45,340,308.06,11
2025-10-09,PRD-0342,WH-012,67,19,142,1732.39,4
2025-10-09,PRD-0342,WH-001,348,61,460,1732.39,8
2025-10-09,PRD-0342,WH-009,76,19,148,1732.39,3
2025-10-09,PRD-0342,WH-002,254,48,360,1732.39,5
2025-10-09,PRD-0729,WH-002,149,23,175,112.33,3
2025-10-09,PRD-0729,WH-008,268,47,357,112.33,5
2025-10-09,PRD-0729,WH-003,81,22,169,112.33,4
2025-10-09,PRD-0729,WH-012,156,31,238,112.33,4
2025-10-09,PRD-0607,WH-005,478,89,672,470.65,22
2025-10-09,PRD-0607,WH-002,398,77,579,470.65,11
2025-10-09,PRD-0607,WH-009,81,7,57,470.65,1
2025-10-09,PRD-0607,WH-008,294,49,372,470.65,12
2025-10-09,PRD-0144,WH-009,450,80,600,260.52,14
2025-10-09,PRD-0144,WH-006,225,41,313,260.52,8
2025-10-09,PRD-0144,WH-002,140,34,259,260.52,7
2025-10-09,PRD-0144,WH-012,441,82,615,260.52,15
2025-10-09,PRD-0182,WH-007,326,57,427,3071.08,20
2025-10-09,PRD-0182,WH-008,432,84,634,3071.08,13
2025-10-09,PRD-0182,WH-010,158,32,241,3071.08,7
2025-10-09,PRD-0182,WH-011,314,68,514,3071.08,16
2025-10-09,PRD-0257,WH-012,486,90,681,2082.02,26
2025-10-09,PRD-0257,WH-008,424,78,585,2082.02,22
2025-10-09,PRD-0257,WH-007,434,84,636,2082.02,20
2025-10-09,PRD-0257,WH-009,536,99,745,2082.02,12
2025-10-09,PRD-0115,WH-008,491,89,673,208.5,12
2025-10-09,PRD-0115,WH-005,467,91,684,208.5,21
2025-10-09,PRD-0115,WH-007,198,47,352,208.5,17
2025-10-09,PRD-0115,WH-004,163,31,237,208.5,9
2025-10-09,PRD-0158,WH-009,244,47,357,167.85,14
2025-10-09,PRD-0158,WH-003,63,14,105,167.85,2
2025-10-09,PRD-0158,WH-008,356,66,501,167.85,12
2025-10-09,PRD-0158,WH-006,194,39,297,167.85,15
2025-10-09,PRD-0460,WH-004,434,83,628,12.5,26
2025-10-09,PRD-0460,WH-011,292,62,466,12.5,9
2025-10-09,PRD-0460,WH-007,223,35,264,12.5,3
2025-10-09,PRD-0460,WH-012,59,4,30,12.5,1
2025-10-09,PRD-0277,WH-011,287,59,442,1559.22,14
2025-10-09,PRD-0277,WH-010,183,44,334,1559.22,16
2025-10-09,PRD-0277,WH-003,185,27,207,1559.22,7
2025-10-09,PRD-0277,WH-008,84,10,76,1559.22,2
2025-10-09,PRD-0493,WH-008,218,50,379,122.9,19
2025-10-09,PRD-0493,WH-002,78,14,108,122.9,2
2025-10-09,PRD-0493,WH-009,151,34,258,122.9,8
2025-10-09,PRD-0493,WH-010,276,63,478,122.9,14
2025-10-09,PRD-0781,WH-002,117,18,141,667.89,5
2025-10-09,PRD-0781,WH-005,207,43,324,667.89,6
2025-10-09,PRD-0781,WH-009,312,62,471,667.89,24
2025-10-09,PRD-0781,WH-011,347,74,555,667.89,29
2025-10-09,PRD-0025,WH-012,253,42,315,254.2,13
2025-10-09,PRD-0025,WH-007,394,74,556,254.2,20
2025-10-09,PRD-0025,WH-008,2,5,42,254.2,1
2025-10-09,PRD-0025,WH-004,90,21,162,254.2,3
2025-10-09,PRD-0651,WH-009,499,93,703,519.36,34
2025-10-09,PRD-0651,WH-012,284,63,475,519.36,9
2025-10-09,PRD-0651,WH-011,44,15,112,519.36,3
2025-10-09,PRD-0651,WH-010,175,43,325,519.36,5
2025-10-09,PRD-0611,WH-010,54,11,84,49.59,1
2025-10-09,PRD-0611,WH-009,108,16,121,49.59,6
2025-10-09,PRD-0611,WH-001,215,45,340,49.59,5
2025-10-09,PRD-0611,WH-011,467,94,705,49.59,11
2025-10-09,PRD-0034,WH-006,58,4,33,145.63,1
2025-10-09,PRD-0034,WH-001,234,41,313,145.63,8
2025-10-09,PRD-0034,WH-002,470,85,639,145.63,32
2025-10-09,PRD-0034,WH-007,454,96,721,145.63,13
2025-10-09,PRD-0276,WH-006,239,41,313,697.77,6
2025-10-09,PRD-0276,WH-001,243,54,411,697.77,14
2025-10-09,PRD-0276,WH-012,290,64,480,697.77,14
2025-10-09,PRD-0276,WH-002,65,10,79,697.77,1
2025-10-09,PRD-0397,WH-003,244,40,304,4934.85,8
2025-10-09,PRD-0397,WH-009,214,41,310,4934.85,14
2025-10-09,PRD-0397,WH-012,199,37,279,4934.85,3
2025-10-09,PRD-0397,WH-010,313,57,430,4934.85,22
2025-10-09,PRD-0646,WH-009,331,62,471,302.56,23
2025-10-09,PRD-0646,WH-012,496,94,708,302.56,30
2025-10-09,PRD-0646,WH-010,77,6,51,302.56,1
2025-10-09,PRD-0646,WH-008,161,26,196,302.56,6
2025-10-09,PRD-0004,WH-001,461,97,733,126.39,18
2025-10-09,PRD-0004,WH-002,314,54,408,126.39,7
2025-10-09,PRD-0004,WH-011,120,14,111,126.39,4
2025-10-09,PRD-0004,WH-007,260,58,435,126.39,15
2025-10-09,PRD-0384,WH-004,88,17,133,6000.93,6
2025-10-09,PRD-0384,WH-009,182,40,303,6000.93,9
2025-10-09,PRD-0384,WH-011,384,70,529,6000.93,19
2025-10-09,PRD-0384,WH-006,340,74,558,6000.93,28
2025-10-09,PRD-0791,WH-004,274,60,456,1252.37,20
2025-10-09,PRD-0791,WH-007,369,76,573,1252.37,19
2025-10-09,PRD-0791,WH-003,149,39,297,1252.37,13
2025-10-09,PRD-0791,WH-010,422,90,681,1252.37,35
2025-10-09,PRD-0186,WH-005,386,81,610,2792.44,31
2025-10-09,PRD-0186,WH-007,296,57,433,2792.44,15
2025-10-09,PRD-0186,WH-001,85,15,117,2792.44,2
2025-10-09,PRD-0186,WH-006,335,59,445,2792.44,10
2025-10-09,PRD-0609,WH-009,449,87,658,558.33,17
2025-10-09,PRD-0609,WH-011,269,47,358,558.33,15
2025-10-09,PRD-0609,WH-002,271,51,384,558.33,13
2025-10-09,PRD-0609,WH-003,35,12,90,558.33,4
2025-10-09,PRD-0372,WH-009,314,61,459,3310.66,20
2025-10-09,PRD-0372,WH-010,293,62,468,3310.66,21
2025-10-09,PRD-0372,WH-007,254,51,382,3310.66,11
2025-10-09,PRD-0372,WH-001,203,39,298,3310.66,6
2025-10-09,PRD-0497,WH-006,408,79,595,99.85,30
2025-10-09,PRD-0497,WH-003,103,26,199,99.85,9
2025-10-09,PRD-0497,WH-005,453,81,607,99.85,10
2025-10-09,PRD-0497,WH-008,377,78,585,99.85,11
2025-10-09,PRD-0432,WH-009,165,43,322,132.5,14
2025-10-09,PRD-0432,WH-010,431,81,613,132.5,28
2025-10-09,PRD-0432,WH-006,84,26,198,132.5,7
2025-10-09,PRD-0432,WH-007,284,52,396,132.5,15
2025-10-09,PRD-0602,WH-005,24,9,70,387.0,2
2025-10-09,PRD-0602,WH-003,435,90,676,387.0,32
2025-10-09,PRD-0602,WH-001,485,87,652,387.0,30
2025-10-09,PRD-0602,WH-009,239,40,304,387.0,4
2025-10-09,PRD-0044,WH-005,314,55,414,272.79,20
2025-10-09,PRD-0044,WH-004,416,82,619,272.79,23
2025-10-09,PRD-0044,WH-012,228,45,340,272.79,12
2025-10-09,PRD-0044,WH-007,103,17,130,272.79,6
2025-10-09,PRD-0793,WH-002,456,93,699,610.88,14
2025-10-09,PRD-0793,WH-012,318,71,535,610.88,23
2025-10-09,PRD-0793,WH-003,313,60,456,610.88,8
2025-10-09,PRD-0793,WH-007,116,29,217,610.88,10
2025-10-09,PRD-0314,WH-004,437,84,634,777.26,14
2025-10-09,PRD-0314,WH-012,343,60,451,777.26,11
2025-10-09,PRD-0314,WH-003,419,78,591,777.26,26
2025-10-09,PRD-0314,WH-010,243,48,361,777.26,16
2025-10-09,PRD-0160,WH-007,457,99,745,181.68,26
2025-10-09,PRD-0160,WH-005,238,46,349,181.68,11
2025-10-09,PRD-0160,WH-001,5,5,42,181.68,1
2025-10-09,PRD-0160,WH-011,138,26,198,181.68,10
2025-10-09,PRD-0273,WH-008,396,71,537,668.56,26
2025-10-09,PRD-0273,WH-002,186,32,240,668.56,11
2025-10-09,PRD-0273,WH-011,403,80,603,668.56,20
2025-10-09,PRD-0273,WH-004,29,11,88,668.56,4
2025-10-09,PRD-0027,WH-012,363,68,511,142.47,22
2025-10-09,PRD-0027,WH-002,153,25,189,142.47,8
2025-10-09,PRD-0027,WH-009,125,18,136,142.47,2
2025-10-09,PRD-0027,WH-001,106,27,205,142.47,6
2025-10-09,PRD-0050,WH-010,417,74,555,314.57,7
2025-10-09,PRD-0050,WH-005,207,34,255,314.57,3
2025-10-09,PRD-0050,WH-004,208,34,255,314.57,5
2025-10-09,PRD-0050,WH-012,172,24,183,314.57,6
2025-10-09,PRD-0006,WH-009,17,7,55,282.51,2
2025-10-09,PRD-0006,WH-010,50,4,34,282.51,1
2025-10-09,PRD-0006,WH-005,403,85,640,282.51,32
2025-10-09,PRD-0006,WH-011,371,68,514,282.51,8
2025-10-09,PRD-0333,WH-004,334,59,444,7312.58,7
2025-10-09,PRD-0333,WH-006,104,11,82,7312.58,2
2025-10-09,PRD-0333,WH-007,459,89,667,7312.58,29
2025-10-09,PRD-0333,WH-005,187,42,316,7312.58,12
2025-10-09,PRD-0107,WH-006,399,87,658,146.97,28
2025-10-09,PRD-0107,WH-009,355,67,502,146.97,12
2025-10-09,PRD-0107,WH-003,359,73,549,146.97,19
2025-10-09,PRD-0107,WH-002,339,65,492,146.97,8
2025-10-09,PRD-0572,WH-011,288,63,475,130.84,15
2025-10-09,PRD-0572,WH-001,478,99,748,130.84,23
2025-10-09,PRD-0572,WH-010,122,31,232,130.84,9
2025-10-09,PRD-0572,WH-003,227,45,340,130.84,13
2025-10-09,PRD-0166,WH-011,120,32,246,294.2,7
2025-10-09,PRD-0166,WH-007,61,11,87,294.2,4
2025-10-09,PRD-0166,WH-012,262,56,426,294.2,21
2025-10-09,PRD-0166,WH-005,385,69,520,294.2,23
2025-10-09,PRD-0603,WH-003,212,35,268,122.1,13
2025-10-09,PRD-0603,WH-007,68,7,58,122.1,1
2025-10-09,PRD-0603,WH-009,0,5,40,122.1,1
2025-10-09,PRD-0603,WH-010,100,29,220,122.1,5
2025-10-09,PRD-0610,WH-004,416,89,670,237.12,27
2025-10-09,PRD-0610,WH-006,463,93,702,237.12,19
2025-10-09,PRD-0610,WH-007,173,41,310,237.12,15
2025-10-09,PRD-0610,WH-012,347,60,453,237.12,9
2025-10-09,PRD-0742,WH-003,185,32,243,695.05,4
2025-10-09,PRD-0742,WH-008,79,10,75,695.05,1
2025-10-09,PRD-0742,WH-009,303,66,498,695.05,20
2025-10-09,PRD-0742,WH-006,159,35,262,695.05,8
2025-10-09,PRD-0213,WH-003,422,79,597,982.8,21
2025-10-09,PRD-0213,WH-009,393,74,556,982.8,19
2025-10-09,PRD-0213,WH-010,148,29,220,982.8,4
2025-10-09,PRD-0213,WH-008,0,4,36,982.8,1
2025-10-09,PRD-0368,WH-012,71,22,168,6012.9,4
2025-10-09,PRD-0368,WH-003,224,54,405,6012.9,6
2025-10-09,PRD-0368,WH-009,325,55,417,6012.9,14
2025-10-09,PRD-0368,WH-004,218,51,382,6012.9,11
2025-10-09,PRD-0111,WH-001,312,66,501,291.59,20
2025-10-09,PRD-0111,WH-003,319,56,426,291.59,21
2025-10-09,PRD-0111,WH-010,499,99,748,291.59,37
2025-10-09,PRD-0111,WH-005,378,68,514,291.59,25
2025-10-09,PRD-0381,WH-007,33,15,115,8675.7,1
2025-10-09,PRD-0381,WH-012,88,22,168,8675.7,4
2025-10-09,PRD-0381,WH-009,259,54,411,8675.7,7
2025-10-09,PRD-0381,WH-006,425,89,670,8675.7,10
2025-10-09,PRD-0695,WH-006,43,4,33,366.01,1
2025-10-09,PRD-0695,WH-002,388,74,556,366.01,8
2025-10-09,PRD-0695,WH-005,0,4,30,366.01,1
2025-10-09,PRD-0695,WH-010,37,10,78,366.01,1
2025-10-09,PRD-0229,WH-008,51,9,72,973.63,1
2025-10-09,PRD-0229,WH-011,383,81,613,973.63,16
2025-10-09,PRD-0229,WH-007,256,46,345,973.63,10
2025-10-09,PRD-0229,WH-002,388,76,573,973.63,23
2025-10-09,PRD-0052,WH-001,22,13,103,117.65,2
2025-10-09,PRD-0052,WH-006,356,74,561,117.65,11
2025-10-09,PRD-0052,WH-008,311,59,448,117.65,8
2025-10-09,PRD-0052,WH-004,485,92,691,117.65,36
2025-10-09,PRD-0555,WH-008,82,16,121,74.08,5
2025-10-09,PRD-0555,WH-007,385,78,591,74.08,16
2025-10-09,PRD-0555,WH-006,429,90,675,74.08,25
2025-10-09,PRD-0555,WH-011,354,68,516,74.08,23
2025-10-09,PRD-0395,WH-001,436,83,628,8180.31,25
2025-10-09,PRD-0395,WH-012,285,52,391,8180.31,20
2025-10-09,PRD-0395,WH-010,464,92,693,8180.31,25
2025-10-09,PRD-0395,WH-011,231,49,369,8180.31,15
2025-10-09,PRD-0369,WH-003,126,32,246,5416.48,13
2025-10-09,PRD-0369,WH-006,392,69,519,5416.48,27
2025-10-09,PRD-0369,WH-010,470,97,729,5416.48,27
2025-10-09,PRD-0369,WH-008,218,39,294,5416.48,12
2025-10-09,PRD-0582,WH-005,180,39,298,286.54,7
2025-10-09,PRD-0582,WH-010,138,27,207,286.54,6
2025-10-09,PRD-0582,WH-002,195,35,267,286.54,5
2025-10-09,PRD-0582,WH-007,13,7,52,286.54,2
2025-10-09,PRD-0422,WH-001,360,75,564,5486.93,12
2025-10-09,PRD-0422,WH-005,139,24,181,5486.93,8
2025-10-09,PRD-0422,WH-008,141,32,244,5486.93,7
2025-10-09,PRD-0422,WH-002,49,15,117,5486.93,5
2025-10-09,PRD-0581,WH-007,243,45,337,115.4,15
2025-10-09,PRD-0581,WH-005,444,87,658,115.4,10
2025-10-09,PRD-0581,WH-004,401,80,600,115.4,12
2025-10-09,PRD-0581,WH-001,300,59,445,115.4,19
2025-10-09,PRD-0297,WH-002,33,11,85,2005.75,1
2025-10-09,PRD-0297,WH-007,174,44,334,2005.75,9
2025-10-09,PRD-0297,WH-011,100,14,105,2005.75,1
2025-10-09,PRD-0297,WH-004,505,92,690,2005.75,20
2025-10-09,PRD-0334,WH-001,514,97,730,4194.94,20
2025-10-09,PRD-0334,WH-012,136,23,175,4194.94,7
2025-10-09,PRD-0334,WH-006,224,51,384,4194.94,19
2025-10-09,PRD-0334,WH-003,332,69,520,4194.94,7
2025-10-09,PRD-0015,WH-003,196,33,247,228.92,11
2025-10-09,PRD-0015,WH-010,476,91,685,228.92,15
2025-10-09,PRD-0015,WH-004,450,80,604,228.92,13
2025-10-09,PRD-0015,WH-005,313,68,510,228.92,13
2025-10-09,PRD-0482,WH-012,354,70,526,113.72,14
2025-10-09,PRD-0482,WH-005,77,16,123,113.72,2
2025-10-09,PRD-0482,WH-007,111,20,156,113.72,5
2025-10-09,PRD-0482,WH-008,365,83,622,113.72,26
2025-10-09,PRD-0401,WH-009,493,92,691,6731.13,25
2025-10-09,PRD-0401,WH-010,331,67,502,6731.13,13
2025-10-09,PRD-0401,WH-011,494,90,676,6731.13,10
2025-10-09,PRD-0401,WH-012,185,44,330,6731.13,7
2025-10-09,PRD-0147,WH-012,163,34,258,244.26,10
