CapteurID,Timestamp,Consommation_kWh,Tension_V,Frequence_Hz,FacteurPuissance,Temperature_C,Qualite_Signal
CAP_0029,2025-01-02 13:00:00,169.61,226.14,49.99,0.88,23.3,Faible
CAP_0029,2025-01-02 14:00:00,117.1,228.53,49.89,0.93,32.4,Moyen
CAP_0029,2025-01-02 15:00:00,156.7,227.4,50.19,0.9,16.0,Faible
CAP_0029,2025-01-02 16:00:00,284.16,234.51,50.08,0.91,32.0,Faible
CAP_0029,2025-01-02 17:00:00,139.59,236.8,50.14,0.94,16.4,Excellent
CAP_0029,2025-01-02 18:00:00,202.98,224.15,49.82,0.97,21.8,Moyen
CAP_0029,2025-01-02 19:00:00,141.43,233.0,50.14,0.94,19.7,Bon
CAP_0029,2025-01-02 20:00:00,109.04,231.35,49.84,0.92,31.0,Moyen
CAP_0029,2025-01-02 21:00:00,121.1,232.67,49.81,0.93,26.5,Bon
CAP_0029,2025-01-02 22:00:00,126.06,226.91,49.83,0.92,33.5,Moyen
CAP_0029,2025-01-02 23:00:00,299.29,236.95,50.0,0.88,31.2,Faible
CAP_0029,2025-01-03 00:00:00,210.58,220.92,49.89,0.86,30.1,Faible
CAP_0029,2025-01-03 01:00:00,241.2,234.91,49.85,0.88,22.2,Excellent
CAP_0029,2025-01-03 02:00:00,245.61,231.68,49.84,0.92,25.7,Moyen
CAP_0029,2025-01-03 03:00:00,59.66,224.14,50.03,0.93,31.1,Moyen
CAP_0029,2025-01-03 04:00:00,89.35,220.74,50.11,0.93,17.2,Excellent
CAP_0029,2025-01-03 05:00:00,104.22,231.98,49.82,0.9,24.1,Bon
CAP_0029,2025-01-03 06:00:00,87.75,225.88,49.89,0.87,20.4,Moyen
CAP_0029,2025-01-03 07:00:00,127.89,220.22,50.04,0.9,20.3,Bon
CAP_0029,2025-01-03 08:00:00,237.03,238.83,49.84,0.87,15.4,Bon
CAP_0029,2025-01-03 09:00:00,262.47,235.35,50.2,0.9,33.6,Moyen
CAP_0029,2025-01-03 10:00:00,183.12,225.47,50.05,0.87,29.8,Moyen
CAP_0029,2025-01-03 11:00:00,240.41,223.89,49.93,0.88,21.3,Bon
CAP_0029,2025-01-03 12:00:00,289.56,222.25,49.88,0.91,24.9,Moyen
CAP_0029,2025-01-03 13:00:00,288.41,220.72,49.97,0.87,28.6,Excellent
CAP_0029,2025-01-03 14:00:00,77.15,234.48,49.87,0.9,23.0,Bon
CAP_0029,2025-01-03 15:00:00,210.02,228.48,49.81,0.85,29.9,Faible
CAP_0029,2025-01-03 16:00:00,96.31,234.19,50.18,0.97,32.5,Bon
CAP_0029,2025-01-03 17:00:00,244.12,238.08,49.96,0.86,31.0,Bon
CAP_0029,2025-01-03 18:00:00,662.43,237.13,49.9,0.97,34.9,Excellent
CAP_0029,2025-01-03 19:00:00,94.58,235.21,49.85,0.97,19.5,Faible
CAP_0029,2025-01-03 20:00:00,104.89,234.98,49.95,0.88,26.5,Bon
CAP_0029,2025-01-03 21:00:00,111.71,236.58,49.96,0.94,32.9,Excellent
CAP_0029,2025-01-03 22:00:00,237.5,228.75,50.0,0.89,28.6,Faible
CAP_0029,2025-01-03 23:00:00,200.66,230.08,50.17,0.97,30.0,Faible
CAP_0030,2025-01-01 00:00:00,211.38,233.23,50.17,0.94,18.0,Excellent
CAP_0030,2025-01-01 01:00:00,189.22,228.08,50.07,0.86,23.4,Moyen
CAP_0030,2025-01-01 02:00:00,280.78,226.3,50.2,0.87,15.7,Faible
CAP_0030,2025-01-01 03:00:00,84.53,222.33,49.93,0.91,34.3,Faible
CAP_0030,2025-01-01 04:00:00,180.19,229.17,49.9,0.98,30.1,Bon
CAP_0030,2025-01-01 05:00:00,99.15,238.33,50.14,0.91,31.5,Faible
CAP_0030,2025-01-01 06:00:00,98.87,232.45,50.17,0.96,26.7,Bon
CAP_0030,2025-01-01 07:00:00,159.52,228.52,49.85,0.88,28.0,Moyen
CAP_0030,2025-01-01 08:00:00,91.19,235.36,49.93,0.91,30.5,Moyen
CAP_0030,2025-01-01 09:00:00,96.08,226.13,49.97,0.87,32.2,Faible
CAP_0030,2025-01-01 10:00:00,80.81,233.47,49.91,0.89,15.5,Excellent
CAP_0030,2025-01-01 11:00:00,154.5,238.45,49.82,0.95,26.0,Faible
CAP_0030,2025-01-01 12:00:00,138.39,239.69,49.88,0.93,19.3,Bon
CAP_0030,2025-01-01 13:00:00,145.07,236.83,50.16,0.93,26.7,Moyen
CAP_0030,2025-01-01 14:00:00,222.44,229.43,49.88,0.86,20.9,Excellent
CAP_0030,2025-01-01 15:00:00,298.27,227.74,50.0,0.86,33.5,Moyen
CAP_0030,2025-01-01 16:00:00,201.68,239.61,50.16,0.95,17.9,Faible
CAP_0030,2025-01-01 17:00:00,150.04,223.34,50.09,0.92,20.4,Moyen
CAP_0030,2025-01-01 18:00:00,292.23,223.08,50.16,0.95,27.4,Excellent
CAP_0030,2025-01-01 19:00:00,210.39,227.1,50.19,0.85,31.7,Excellent
CAP_0030,2025-01-01 20:00:00,168.74,232.05,50.12,0.93,34.8,Faible
CAP_0030,2025-01-01 21:00:00,122.93,238.44,49.84,0.85,21.5,Moyen
CAP_0030,2025-01-01 22:00:00,294.66,228.54,50.2,0.88,29.3,Bon
CAP_0030,2025-01-01 23:00:00,228.68,237.61,50.1,0.9,24.6,Faible
CAP_0030,2025-01-02 00:00:00,226.88,221.25,49.89,0.9,15.7,Excellent
CAP_0030,2025-01-02 01:00:00,104.52,233.93,50.0,0.98,33.4,Bon
CAP_0030,2025-01-02 02:00:00,188.48,238.95,50.13,0.86,18.8,Bon
CAP_0030,2025-01-02 03:00:00,74.67,228.06,50.05,0.89,17.6,Moyen
CAP_0030,2025-01-02 04:00:00,279.06,233.18,49.83,0.93,30.3,Moyen
CAP_0030,2025-01-02 05:00:00,109.39,181.8,50.09,0.9,16.0,Bon
CAP_0030,2025-01-02 06:00:00,62.37,229.48,49.84,0.96,19.4,Faible
CAP_0030,2025-01-02 07:00:00,216.64,233.09,50.05,0.87,21.9,Moyen
CAP_0030,2025-01-02 08:00:00,72.91,237.02,49.92,0.97,34.3,Bon
CAP_0030,2025-01-02 09:00:00,55.99,228.01,49.96,0.92,20.5,Excellent
CAP_0030,2025-01-02 10:00:00,83.89,229.54,49.87,0.97,27.6,Bon
CAP_0030,2025-01-02 11:00:00,177.66,232.16,49.92,0.96,15.3,Bon
CAP_0030,2025-01-02 12:00:00,296.68,237.66,49.84,0.9,16.5,Excellent
CAP_0030,2025-01-02 13:00:00,248.61,221.83,50.11,0.86,21.7,Excellent
CAP_0030,2025-01-02 14:00:00,59.81,220.11,50.2,0.89,26.4,Bon
CAP_0030,2025-01-02 15:00:00,56.46,233.87,49.85,0.97,23.2,Bon
CAP_0030,2025-01-02 16:00:00,70.15,235.88,49.95,0.88,23.1,Excellent
CAP_0030,2025-01-02 17:00:00,447.99,238.82,50.05,0.94,27.6,Faible
CAP_0030,2025-01-02 18:00:00,273.05,228.7,49.94,0.94,19.4,Excellent
CAP_0030,2025-01-02 19:00:00,194.48,230.37,49.87,0.91,30.4,Faible
CAP_0030,2025-01-02 20:00:00,52.37,220.34,50.11,0.95,25.3,Faible
CAP_0030,2025-01-02 21:00:00,173.04,225.51,50.03,0.97,16.1,Excellent
CAP_0030,2025-01-02 22:00:00,53.22,238.63,50.08,0.94,15.5,Bon
CAP_0030,2025-01-02 23:00:00,177.53,235.06,49.97,0.88,20.7,Excellent
CAP_0030,2025-01-03 00:00:00,161.82,239.65,49.82,0.89,33.1,Bon
CAP_0030,2025-01-03 01:00:00,231.64,232.74,50.18,0.91,18.3,Excellent
CAP_0030,2025-01-03 02:00:00,407.91,239.82,50.03,0.91,31.6,Faible
CAP_0030,2025-01-03 03:00:00,212.51,238.98,50.2,0.91,28.1,Faible
CAP_0030,2025-01-03 04:00:00,298.23,220.38,49.88,0.92,31.4,Excellent
CAP_0030,2025-01-03 05:00:00,57.07,220.33,50.08,0.97,25.5,Bon
CAP_0030,2025-01-03 06:00:00,281.16,226.22,50.16,0.9,24.0,Moyen
CAP_0030,2025-01-03 07:00:00,197.83,222.48,49.83,0.88,21.5,Bon
CAP_0030,2025-01-03 08:00:00,261.45,232.01,50.09,0.92,26.9,Moyen
CAP_0030,2025-01-03 09:00:00,79.97,238.96,50.16,0.95,29.1,Excellent
CAP_0030,2025-01-03 10:00:00,184.68,220.43,49.99,0.93,33.1,Bon
CAP_0030,2025-01-03 11:00:00,84.81,228.28,50.01,0.96,25.6,Bon
CAP_0030,2025-01-03 12:00:00,111.75,239.15,49.88,0.95,23.1,Faible
CAP_0030,2025-01-03 13:00:00,222.33,234.86,49.98,0.93,30.6,Faible
CAP_0030,2025-01-03 14:00:00,147.94,234.68,50.12,0.97,20.2,Moyen
CAP_0030,2025-01-03 15:00:00,273.41,225.09,50.13,0.87,24.1,Bon
CAP_0030,2025-01-03 16:00:00,281.27,224.36,50.14,0.93,31.0,Bon
CAP_0030,2025-01-03 17:00:00,136.89,227.36,50.13,0.97,22.1,Faible
CAP_0030,2025-01-03 18:00:00,190.83,225.81,50.18,0.92,26.5,Faible
CAP_0030,2025-01-03 19:00:00,281.22,232.87,49.86,0.92,19.6,Excellent
CAP_0030,2025-01-03 20:00:00,292.74,234.75,49.82,0.93,25.4,Bon
CAP_0030,2025-01-03 21:00:00,259.75,227.33,50.08,0.9,20.1,Moyen
CAP_0030,2025-01-03 22:00:00,60.81,221.36,50.1,0.86,24.1,Faible
CAP_0030,2025-01-03 23:00:00,140.05,225.01,49.93,0.98,15.3,Bon
CAP_0031,2025-01-01 00:00:00,408.28,221.3,50.1,0.92,29.3,Bon
CAP_0031,2025-01-01 01:00:00,119.05,236.97,49.87,0.9,19.1,Moyen
CAP_0031,2025-01-01 02:00:00,99.36,224.57,50.0,0.92,16.5,Faible
CAP_0031,2025-01-01 03:00:00,206.27,228.62,50.09,0.96,18.1,Excellent
CAP_0031,2025-01-01 04:00:00,199.39,239.41,49.81,0.9,32.6,Moyen
CAP_0031,2025-01-01 05:00:00,130.36,224.6,50.16,0.91,26.4,Moyen
CAP_0031,2025-01-01 06:00:00,178.41,232.02,50.02,0.96,31.1,Moyen
CAP_0031,2025-01-01 07:00:00,286.36,233.54,50.12,0.87,26.0,Bon
CAP_0031,2025-01-01 08:00:00,155.93,237.23,49.93,0.92,15.2,Bon
CAP_0031,2025-01-01 09:00:00,118.97,222.75,50.06,0.91,31.1,Faible
CAP_0031,2025-01-01 10:00:00,251.76,231.67,49.84,0.91,33.0,Faible
CAP_0031,2025-01-01 11:00:00,332.81,226.13,50.17,0.92,25.8,Excellent
CAP_0031,2025-01-01 12:00:00,125.52,234.44,49.88,0.94,27.7,Bon
CAP_0031,2025-01-01 13:00:00,165.76,234.81,49.9,0.96,17.5,Faible
CAP_0031,2025-01-01 14:00:00,204.5,231.61,49.86,0.91,27.4,Faible
CAP_0031,2025-01-01 15:00:00,65.68,226.93,49.85,0.95,22.5,Faible
CAP_0031,2025-01-01 16:00:00,148.88,235.33,50.18,0.92,30.3,Bon
CAP_0031,2025-01-01 17:00:00,273.7,198.45,50.11,0.94,26.1,Faible
CAP_0031,2025-01-01 18:00:00,111.57,220.57,49.94,0.97,19.7,Moyen
CAP_0031,2025-01-01 19:00:00,223.99,231.33,50.02,0.96,22.1,Bon
CAP_0031,2025-01-01 20:00:00,480.98,235.74,49.94,0.94,17.8,Moyen
CAP_0031,2025-01-01 21:00:00,214.27,239.11,49.95,0.89,34.9,Bon
CAP_0031,2025-01-01 22:00:00,281.78,236.13,49.92,0.92,23.1,Faible
CAP_0031,2025-01-01 23:00:00,286.94,234.13,50.13,0.94,30.2,Faible
CAP_0031,2025-01-02 00:00:00,242.95,230.47,50.04,0.95,18.8,Bon
CAP_0031,2025-01-02 01:00:00,56.05,163.44,50.02,0.94,32.4,Faible
CAP_0031,2025-01-02 02:00:00,126.97,234.63,50.05,0.96,19.4,Moyen
CAP_0031,2025-01-02 03:00:00,316.12,229.5,49.8,0.89,25.9,Faible
CAP_0031,2025-01-02 04:00:00,83.93,221.77,49.82,0.86,17.4,Excellent
CAP_0031,2025-01-02 05:00:00,88.4,236.35,49.88,0.88,26.9,Excellent
CAP_0031,2025-01-02 06:00:00,229.01,238.23,50.08,0.88,31.6,Faible
CAP_0031,2025-01-02 07:00:00,235.41,231.47,49.97,0.85,27.4,Bon
CAP_0031,2025-01-02 08:00:00,90.72,228.65,49.91,0.93,32.3,Excellent
CAP_0031,2025-01-02 09:00:00,229.1,237.39,49.87,0.95,16.8,Faible
CAP_0031,2025-01-02 10:00:00,214.74,233.0,50.0,0.87,24.0,Faible
CAP_0031,2025-01-02 11:00:00,252.46,220.33,50.02,0.9,26.7,Moyen
CAP_0031,2025-01-02 12:00:00,226.15,231.01,49.92,0.92,31.5,Excellent
CAP_0031,2025-01-02 13:00:00,259.76,235.46,49.87,0.98,32.0,Excellent
CAP_0031,2025-01-02 14:00:00,157.93,220.83,49.85,0.96,22.8,Moyen
CAP_0031,2025-01-02 15:00:00,143.93,222.01,50.16,0.96,22.4,Faible
CAP_0031,2025-01-02 16:00:00,215.53,234.54,50.01,0.9,31.9,Moyen
CAP_0031,2025-01-02 17:00:00,173.91,234.85,50.01,0.94,20.1,Faible
CAP_0031,2025-01-02 18:00:00,156.69,236.73,49.91,0.88,15.9,Bon
CAP_0031,2025-01-02 19:00:00,197.82,226.97,49.91,0.96,32.1,Moyen
CAP_0031,2025-01-02 20:00:00,177.63,224.69,50.09,0.89,19.2,Moyen
CAP_0031,2025-01-02 21:00:00,139.15,226.67,49.87,0.9,16.4,Excellent
CAP_0031,2025-01-02 22:00:00,239.07,225.89,49.84,0.98,33.3,Excellent
CAP_0031,2025-01-02 23:00:00,238.93,223.39,49.87,0.89,31.9,Moyen
CAP_0031,2025-01-03 00:00:00,276.28,221.87,50.02,0.92,34.8,Excellent
CAP_0031,2025-01-03 01:00:00,135.37,223.64,49.95,0.85,25.6,Moyen
CAP_0031,2025-01-03 02:00:00,131.46,229.79,49.93,0.87,17.5,Moyen
CAP_0031,2025-01-03 03:00:00,140.31,235.4,49.99,0.98,30.0,Bon
CAP_0031,2025-01-03 04:00:00,197.39,238.12,50.13,0.86,20.5,Moyen
CAP_0031,2025-01-03 05:00:00,284.52,224.52,50.01,0.95,17.5,Excellent
CAP_0031,2025-01-03 06:00:00,285.72,233.76,49.97,0.94,35.0,Bon
CAP_0031,2025-01-03 07:00:00,164.3,225.25,49.88,0.93,34.1,Bon
CAP_0031,2025-01-03 08:00:00,151.7,220.63,49.97,0.96,24.9,Faible
CAP_0031,2025-01-03 09:00:00,201.24,189.19,49.99,0.93,25.4,Moyen
CAP_0031,2025-01-03 10:00:00,90.81,222.64,50.18,0.86,32.3,Moyen
CAP_0031,2025-01-03 11:00:00,116.04,222.11,49.91,0.9,16.3,Bon
CAP_0031,2025-01-03 12:00:00,287.85,235.1,50.09,0.88,16.7,Moyen
CAP_0031,2025-01-03 13:00:00,56.95,224.25,50.11,0.87,30.9,Excellent
CAP_0031,2025-01-03 14:00:00,296.08,220.12,50.09,0.85,29.3,Bon
CAP_0031,2025-01-03 15:00:00,259.58,223.65,50.01,0.9,23.0,Moyen
CAP_0031,2025-01-03 16:00:00,82.58,233.73,50.02,0.85,18.2,Bon
CAP_0031,2025-01-03 17:00:00,158.6,225.91,49.85,0.93,16.9,Excellent
CAP_0031,2025-01-03 18:00:00,203.78,238.8,49.86,0.9,25.4,Faible
CAP_0031,2025-01-03 19:00:00,217.87,227.63,50.1,0.88,25.6,Moyen
CAP_0031,2025-01-03 20:00:00,288.18,229.2,50.12,0.85,27.3,Moyen
CAP_0031,2025-01-03 21:00:00,281.07,225.34,49.88,0.9,20.0,Bon
CAP_0031,2025-01-03 22:00:00,153.64,237.78,50.06,0.93,27.5,Faible
CAP_0031,2025-01-03 23:00:00,214.26,233.64,50.14,0.89,27.5,Bon
CAP_0032,2025-01-01 00:00:00,81.45,231.96,49.87,0.89,29.7,Faible
CAP_0032,2025-01-01 01:00:00,219.67,233.67,49.95,0.85,25.3,Bon
CAP_0032,2025-01-01 02:00:00,177.29,233.08,49.96,0.94,18.8,Moyen
CAP_0032,2025-01-01 03:00:00,142.81,221.92,50.04,0.88,15.2,Faible
CAP_0032,2025-01-01 04:00:00,156.97,237.71,50.01,0.85,25.4,Bon
CAP_0032,2025-01-01 05:00:00,106.33,221.5,49.99,0.9,23.3,Bon
CAP_0032,2025-01-01 06:00:00,241.72,220.85,50.03,0.98,34.8,Moyen
CAP_0032,2025-01-01 07:00:00,160.76,230.87,50.05,0.9,29.0,Bon
CAP_0032,2025-01-01 08:00:00,65.49,223.08,50.05,0.87,20.5,Moyen
CAP_0032,2025-01-01 09:00:00,215.82,232.15,49.89,0.88,32.3,Moyen
CAP_0032,2025-01-01 10:00:00,121.94,236.37,50.05,0.9,21.6,Bon
CAP_0032,2025-01-01 11:00:00,212.86,233.17,50.14,0.85,23.9,Bon
CAP_0032,2025-01-01 12:00:00,136.4,239.09,49.95,0.94,30.8,Faible
CAP_0032,2025-01-01 13:00:00,109.81,234.81,49.96,0.88,27.9,Bon
CAP_0032,2025-01-01 14:00:00,243.17,237.04,49.94,0.9,30.5,Moyen
CAP_0032,2025-01-01 15:00:00,284.0,238.98,49.84,0.96,32.3,Bon
CAP_0032,2025-01-01 16:00:00,160.92,228.12,50.1,0.92,23.6,Bon
CAP_0032,2025-01-01 17:00:00,150.67,229.7,50.11,0.85,20.9,Moyen
CAP_0032,2025-01-01 18:00:00,167.65,238.47,50.1,0.86,24.5,Excellent
CAP_0032,2025-01-01 19:00:00,241.22,220.22,49.83,0.87,33.0,Excellent
CAP_0032,2025-01-01 20:00:00,97.07,237.03,50.12,0.86,26.8,Excellent
CAP_0032,2025-01-01 21:00:00,126.94,222.48,50.1,0.85,24.5,Bon
CAP_0032,2025-01-01 22:00:00,101.53,229.59,50.02,0.86,18.2,Moyen
CAP_0032,2025-01-01 23:00:00,168.12,223.98,50.02,0.88,30.2,Faible
CAP_0032,2025-01-02 00:00:00,156.71,239.69,50.11,0.91,33.3,Bon
CAP_0032,2025-01-02 01:00:00,207.94,222.93,50.15,0.86,23.0,Faible
CAP_0032,2025-01-02 02:00:00,51.41,234.49,50.06,0.86,30.6,Faible
CAP_0032,2025-01-02 03:00:00,192.69,223.6,49.97,0.9,15.9,Bon
CAP_0032,2025-01-02 04:00:00,210.24,233.71,49.9,0.88,19.0,Bon
CAP_0032,2025-01-02 05:00:00,146.41,234.72,49.9,0.95,25.2,Faible
CAP_0032,2025-01-02 06:00:00,101.58,225.15,49.94,0.95,31.6,Excellent
CAP_0032,2025-01-02 07:00:00,58.66,225.77,49.98,0.95,24.1,Bon
CAP_0032,2025-01-02 08:00:00,96.3,224.31,50.05,0.87,27.9,Excellent
CAP_0032,2025-01-02 09:00:00,108.09,220.47,50.05,0.93,15.2,Faible
CAP_0032,2025-01-02 10:00:00,234.88,239.29,49.84,0.96,17.5,Bon
CAP_0032,2025-01-02 11:00:00,223.99,238.98,50.02,0.86,21.0,Faible
CAP_0032,2025-01-02 12:00:00,88.61,231.56,50.05,0.94,29.0,Moyen
CAP_0032,2025-01-02 13:00:00,278.23,229.07,50.17,0.89,25.0,Faible
CAP_0032,2025-01-02 14:00:00,283.67,236.73,50.18,0.95,18.7,Faible
CAP_0032,2025-01-02 15:00:00,91.6,227.13,49.87,0.91,32.2,Bon
CAP_0032,2025-01-02 16:00:00,222.38,227.83,49.88,0.87,26.5,Excellent
CAP_0032,2025-01-02 17:00:00,54.07,224.0,49.88,0.98,30.9,Excellent
CAP_0032,2025-01-02 18:00:00,285.08,232.35,50.07,0.93,22.9,Excellent
CAP_0032,2025-01-02 19:00:00,257.84,235.82,50.09,0.87,21.6,Faible
CAP_0032,2025-01-02 20:00:00,188.68,226.65,50.18,0.94,22.7,Moyen
CAP_0032,2025-01-02 21:00:00,244.39,202.06,50.05,0.91,26.6,Bon
CAP_0032,2025-01-02 22:00:00,204.92,238.35,49.96,0.93,22.6,Faible
CAP_0032,2025-01-02 23:00:00,285.48,226.01,49.86,0.92,31.2,Moyen
CAP_0032,2025-01-03 00:00:00,97.08,227.24,50.1,0.91,20.6,Excellent
CAP_0032,2025-01-03 01:00:00,174.16,237.9,50.14,0.93,22.7,Excellent
CAP_0032,2025-01-03 02:00:00,103.78,227.96,49.87,0.93,22.6,Moyen
CAP_0032,2025-01-03 03:00:00,269.37,228.85,50.16,0.86,15.9,Moyen
CAP_0032,2025-01-03 04:00:00,269.1,224.71,49.8,0.98,17.7,Faible
CAP_0032,2025-01-03 05:00:00,223.85,236.39,49.93,0.89,32.6,Moyen
CAP_0032,2025-01-03 06:00:00,195.95,228.01,49.97,0.96,27.8,Moyen
CAP_0032,2025-01-03 07:00:00,168.86,221.14,49.87,0.9,15.8,Moyen
CAP_0032,2025-01-03 08:00:00,263.9,165.78,49.8,0.87,26.1,Faible
CAP_0032,2025-01-03 09:00:00,53.66,225.65,49.95,0.94,25.6,Excellent
CAP_0032,2025-01-03 10:00:00,50.4,221.2,49.82,0.95,19.2,Faible
CAP_0032,2025-01-03 11:00:00,253.59,239.79,49.86,0.87,33.3,Excellent
CAP_0032,2025-01-03 12:00:00,222.41,227.91,50.0,0.85,19.8,Moyen
CAP_0032,2025-01-03 13:00:00,135.23,235.49,50.18,0.9,33.5,Moyen
CAP_0032,2025-01-03 14:00:00,261.39,238.99,50.08,0.85,23.4,Faible
CAP_0032,2025-01-03 15:00:00,161.25,231.41,49.89,0.92,27.3,Faible
CAP_0032,2025-01-03 16:00:00,137.52,221.23,49.8,0.91,27.4,Bon
CAP_0032,2025-01-03 17:00:00,264.97,237.56,49.87,0.91,30.1,Faible
CAP_0032,2025-01-03 18:00:00,250.07,226.08,49.85,0.95,27.3,Faible
CAP_0032,2025-01-03 19:00:00,259.55,229.46,49.95,0.94,18.9,Excellent
CAP_0032,2025-01-03 20:00:00,238.47,237.27,50.07,0.88,18.9,Faible
CAP_0032,2025-01-03 21:00:00,267.1,224.93,49.99,0.98,26.4,Bon
CAP_0032,2025-01-03 22:00:00,64.51,236.82,49.98,0.88,18.6,Excellent
CAP_0032,2025-01-03 23:00:00,141.9,231.22,50.12,0.89,23.0,Faible
CAP_0033,2025-01-01 00:00:00,159.55,235.77,49.87,0.88,24.1,Excellent
CAP_0033,2025-01-01 01:00:00,77.57,202.8,50.17,0.91,30.5,Bon
CAP_0033,2025-01-01 02:00:00,242.93,222.36,49.81,0.91,29.8,Excellent
CAP_0033,2025-01-01 03:00:00,84.05,234.89,50.0,0.9,22.8,Excellent
CAP_0033,2025-01-01 04:00:00,143.1,234.02,49.98,0.92,28.6,Excellent
CAP_0033,2025-01-01 05:00:00,109.37,226.38,49.93,0.89,26.5,Faible
CAP_0033,2025-01-01 06:00:00,237.51,227.32,50.14,0.92,34.4,Faible
CAP_0033,2025-01-01 07:00:00,100.42,222.42,50.1,0.92,31.0,Bon
CAP_0033,2025-01-01 08:00:00,53.76,228.03,50.04,0.89,34.0,Faible
CAP_0033,2025-01-01 09:00:00,182.73,227.43,49.84,0.94,32.2,Bon
CAP_0033,2025-01-01 10:00:00,274.3,229.45,50.12,0.96,32.6,Faible
CAP_0033,2025-01-01 11:00:00,213.6,227.09,50.12,0.89,23.7,Moyen
CAP_0033,2025-01-01 12:00:00,163.22,199.19,50.13,0.95,26.3,Excellent
CAP_0033,2025-01-01 13:00:00,271.86,229.83,49.88,0.93,32.4,Bon
CAP_0033,2025-01-01 14:00:00,279.88,220.37,50.12,0.95,18.6,Moyen
CAP_0033,2025-01-01 15:00:00,176.99,231.39,50.19,0.87,28.5,Faible
CAP_0033,2025-01-01 16:00:00,85.24,228.16,49.93,0.9,34.1,Moyen
CAP_0033,2025-01-01 17:00:00,203.1,222.39,50.2,0.92,23.1,Excellent
CAP_0033,2025-01-01 18:00:00,216.66,230.59,50.07,0.92,34.3,Moyen
CAP_0033,2025-01-01 19:00:00,239.24,224.51,49.83,0.98,26.4,Bon
CAP_0033,2025-01-01 20:00:00,289.97,238.23,50.05,0.91,20.2,Faible
CAP_0033,2025-01-01 21:00:00,251.16,230.05,49.86,0.9,34.0,Moyen
CAP_0033,2025-01-01 22:00:00,236.96,224.91,49.84,0.95,21.2,Faible
CAP_0033,2025-01-01 23:00:00,169.48,222.02,49.99,0.86,26.1,Moyen
CAP_0033,2025-01-02 00:00:00,278.77,228.8,50.2,0.93,30.8,Bon
CAP_0033,2025-01-02 01:00:00,254.79,228.73,50.08,0.88,32.9,Excellent
CAP_0033,2025-01-02 02:00:00,292.41,233.02,50.0,0.94,19.8,Bon
CAP_0033,2025-01-02 03:00:00,100.8,233.87,50.08,0.93,17.7,Moyen
CAP_0033,2025-01-02 04:00:00,216.16,232.29,50.0,0.88,28.9,Moyen
CAP_0033,2025-01-02 05:00:00,79.49,228.88,49.83,0.98,20.5,Moyen
CAP_0033,2025-01-02 06:00:00,63.94,228.79,49.96,0.89,26.0,Bon
CAP_0033,2025-01-02 07:00:00,164.56,229.47,50.15,0.94,32.2,Excellent
CAP_0033,2025-01-02 08:00:00,83.83,195.02,50.1,0.9,22.9,Moyen
CAP_0033,2025-01-02 09:00:00,114.81,178.81,50.11,0.93,33.8,Excellent
CAP_0033,2025-01-02 10:00:00,229.04,228.75,49.81,0.91,30.2,Excellent
CAP_0033,2025-01-02 11:00:00,241.85,236.16,49.82,0.88,29.9,Faible
CAP_0033,2025-01-02 12:00:00,275.0,225.24,50.11,0.89,17.2,Bon
CAP_0033,2025-01-02 13:00:00,217.36,227.16,49.87,0.88,22.9,Excellent
CAP_0033,2025-01-02 14:00:00,229.55,237.2,50.05,0.88,27.8,Bon
CAP_0033,2025-01-02 15:00:00,283.68,236.12,50.11,0.85,16.0,Bon
CAP_0033,2025-01-02 16:00:00,54.45,231.37,49.81,0.96,16.8,Faible
CAP_0033,2025-01-02 17:00:00,232.23,238.82,50.09,0.87,22.2,Faible
CAP_0033,2025-01-02 18:00:00,262.32,224.48,49.81,0.85,18.6,Faible
CAP_0033,2025-01-02 19:00:00,137.94,230.64,49.97,0.9,27.8,Faible
CAP_0033,2025-01-02 20:00:00,75.35,223.65,50.07,0.87,31.6,Excellent
CAP_0033,2025-01-02 21:00:00,194.95,226.81,50.1,0.87,30.1,Moyen
CAP_0033,2025-01-02 22:00:00,57.65,230.21,50.08,0.98,31.6,Bon
CAP_0033,2025-01-02 23:00:00,260.27,237.3,49.84,0.93,18.6,Excellent
CAP_0033,2025-01-03 00:00:00,90.83,233.34,49.93,0.95,25.5,Moyen
CAP_0033,2025-01-03 01:00:00,155.94,222.07,50.06,0.89,15.9,Faible
CAP_0033,2025-01-03 02:00:00,91.32,220.21,50.09,0.93,26.9,Bon
CAP_0033,2025-01-03 03:00:00,297.66,237.54,49.87,0.88,19.7,Excellent
CAP_0033,2025-01-03 04:00:00,280.35,224.96,49.91,0.86,30.5,Faible
CAP_0033,2025-01-03 05:00:00,60.66,222.27,50.06,0.91,34.4,Faible
CAP_0033,2025-01-03 06:00:00,72.04,224.79,49.92,0.88,31.7,Moyen
CAP_0033,2025-01-03 07:00:00,104.69,224.65,50.01,0.94,18.2,Faible
CAP_0033,2025-01-03 08:00:00,176.47,234.4,50.05,0.97,25.7,Faible
CAP_0033,2025-01-03 09:00:00,144.72,221.11,49.89,0.97,20.6,Excellent
CAP_0033,2025-01-03 10:00:00,195.81,230.02,49.85,0.91,24.1,Moyen
CAP_0033,2025-01-03 11:00:00,109.65,235.13,50.15,0.88,20.5,Moyen
CAP_0033,2025-01-03 12:00:00,153.14,227.75,49.96,0.91,22.3,Moyen
CAP_0033,2025-01-03 13:00:00,150.69,239.89,50.04,0.92,20.0,Bon
